stat_date,parking_lot,total_revenue,temp_revenue,monthly_revenue,entry_count,payment_failure_rate,abnormal_open_count,free_release_count,occupancy_rate
2025-08-12,厦门中航城C07,2150.0,2150.0,0.0,1045,0.0,0,136,0.8029
2025-08-12,厦门国金广场,2235.0,2235.0,0.0,2319,0.0,0,1865,0.1718
2025-08-12,厦门高林居住区高林一里 A1-1地块商业中心,268.0,268.0,0.0,45,0.0,0,14,0.1002
2025-08-13,厦门七星大厦,2025.0,2025.0,0.0,371,0.0,0,60,0.368
2025-08-13,厦门中航城C07,1594.0,1594.0,0.0,1002,0.0,0,132,0.8007
2025-08-13,厦门国金广场,2465.0,2465.0,0.0,2346,0.0,0,1898,0.186
2025-08-13,厦门高林居住区高林一里 A1-1地块商业中心,338.0,338.0,0.0,50,0.0,0,5,0.1866
2025-08-14,厦门七星大厦,2255.0,2255.0,0.0,375,0.0,0,73,0.3236
2025-08-14,厦门中航城C07,1881.0,1881.0,0.0,955,0.0,0,122,0.7421
2025-08-14,厦门国金广场,2180.0,2180.0,0.0,2094,0.0,0,1705,0.1615
2025-08-14,厦门高林居住区高林一里 A1-1地块商业中心,542.0,542.0,0.0,42,0.0,0,10,0.1021
2025-08-15,厦门七星大厦,2075.0,2075.0,0.0,374,0.0,0,78,0.3308
2025-08-15,厦门中航城C07,1964.0,1964.0,0.0,1037,0.0,0,138,0.8846
2025-08-15,厦门国金广场,2325.0,2325.0,0.0,2337,0.0,0,1874,0.1906
2025-08-15,厦门高林居住区高林一里 A1-1地块商业中心,407.0,407.0,0.0,49,0.0,0,10,0.0979
2025-08-16,厦门七星大厦,1545.0,1545.0,0.0,237,0.0,0,50,0.2321
2025-08-16,厦门中航城C07,1513.0,1513.0,0.0,1000,0.0,0,139,0.8188
2025-08-16,厦门国金广场,2750.0,2750.0,0.0,1856,0.0,0,1425,0.1447
2025-08-16,厦门高林居住区高林一里 A1-1地块商业中心,189.0,189.0,0.0,24,0.0,0,7,0.0769
2025-08-17,厦门七星大厦,1285.0,1285.0,0.0,245,0.0,0,46,0.1947
2025-08-17,厦门中航城C07,1702.0,1702.0,0.0,987,0.0,0,172,0.7235
2025-08-17,厦门国金广场,2685.0,2685.0,0.0,1684,0.0,0,1287,0.1286
2025-08-17,厦门高林居住区高林一里 A1-1地块商业中心,192.0,192.0,0.0,23,0.0,0,3,0.1079
2025-08-18,厦门七星大厦,2150.0,2150.0,0.0,384,0.0,0,92,0.3182
2025-08-18,厦门中航城C07,2063.0,2063.0,0.0,1103,0.0,0,158,0.8456
2025-08-18,厦门国金广场,2155.0,2155.0,0.0,2181,0.0,0,1763,0.1732
2025-08-18,厦门高林居住区高林一里 A1-1地块商业中心,276.0,276.0,0.0,41,0.0,0,10,0.0768
2025-08-19,厦门七星大厦,2010.0,2010.0,0.0,393,0.0,0,93,0.3094
2025-08-19,厦门中航城C07,1765.0,1765.0,0.0,1032,0.0,0,123,0.8054
2025-08-19,厦门国金广场,2035.0,2035.0,0.0,2174,0.0,0,1769,0.1698
2025-08-19,厦门高林居住区高林一里 A1-1地块商业中心,230.0,230.0,0.0,37,0.0,0,6,0.1053
2025-08-20,厦门七星大厦,2125.0,2125.0,0.0,380,0.0,0,75,0.3428
2025-08-20,厦门中航城C07,1966.0,1966.0,0.0,1066,0.0,0,158,0.8227
2025-08-20,厦门国金广场,2275.0,2275.0,0.0,2344,0.0,0,1901,0.173
2025-08-20,厦门高林居住区高林一里 A1-1地块商业中心,182.0,182.0,0.0,32,0.0,0,6,0.1027
2025-08-21,厦门七星大厦,1860.0,1860.0,0.0,366,0.0,0,77,0.2895
2025-08-21,厦门中航城C07,1827.0,1827.0,0.0,1013,0.0,0,131,0.8095
2025-08-21,厦门国金广场,2234.0,2234.0,0.0,2259,0.0,0,1832,0.1641
2025-08-21,厦门高林居住区高林一里 A1-1地块商业中心,300.0,300.0,0.0,38,0.0,0,8,0.1072
2025-08-22,厦门七星大厦,1805.0,1805.0,0.0,336,0.0,0,85,0.2941
2025-08-22,厦门中航城C07,1874.0,1874.0,0.0,1036,0.0,0,124,0.8812
2025-08-22,厦门国金广场,2590.0,2590.0,0.0,2380,0.0,0,1911,0.1777
2025-08-22,厦门高林居住区高林一里 A1-1地块商业中心,190.0,190.0,0.0,31,0.0,0,7,0.0695
2025-08-23,厦门七星大厦,1580.0,1580.0,0.0,281,0.0,0,52,0.2346
2025-08-23,厦门中航城C07,1813.0,1813.0,0.0,1021,0.0,0,146,0.8535
2025-08-23,厦门国金广场,3200.0,3200.0,0.0,1894,0.0,0,1446,0.158
2025-08-23,厦门高林居住区高林一里 A1-1地块商业中心,65.0,65.0,0.0,26,0.0,0,9,0.0964
2025-08-24,厦门七星大厦,1320.0,1320.0,0.0,213,0.0,0,45,0.1787
2025-08-24,厦门中航城C07,1571.0,1571.0,0.0,1012,0.0,0,151,0.7612
2025-08-24,厦门国金广场,2474.0,2474.0,0.0,1814,0.0,0,1426,0.1406
2025-08-24,厦门高林居住区高林一里 A1-1地块商业中心,125.0,125.0,0.0,22,0.0,0,7,0.0625
2025-08-25,厦门七星大厦,2130.0,2130.0,0.0,369,0.0,0,74,0.3254
2025-08-25,厦门中航城C07,1958.0,1958.0,0.0,1055,0.0,0,137,0.8301
2025-08-25,厦门国金广场,1765.0,1765.0,0.0,2168,0.0,0,1792,0.1587
2025-08-25,厦门高林居住区高林一里 A1-1地块商业中心,150.0,150.0,0.0,39,0.0,0,7,0.1161
2025-08-26,厦门七星大厦,2130.0,2130.0,0.0,384,0.0,0,82,0.3272
2025-08-26,厦门中航城C07,1615.0,1615.0,0.0,1051,0.0,0,143,0.8159
2025-08-26,厦门国金广场,1793.0,1793.0,0.0,2096,0.0,0,1700,0.1545
2025-08-26,厦门高林居住区高林一里 A1-1地块商业中心,231.0,231.0,0.0,34,0.0,0,8,0.085
2025-08-27,厦门七星大厦,2210.0,2210.0,0.0,380,0.0,0,59,0.3292
2025-08-27,厦门中航城C07,1866.0,1866.0,0.0,1069,0.0,0,150,0.805
2025-08-27,厦门国金广场,2275.0,2275.0,0.0,2177,0.0,0,1734,0.1758
2025-08-27,厦门高林居住区高林一里 A1-1地块商业中心,160.0,160.0,0.0,31,0.0,0,6,0.0885
2025-08-28,厦门七星大厦,2340.0,2340.0,0.0,430,0.0,0,90,0.3468
2025-08-28,厦门中航城C07,1801.0,1801.0,0.0,1077,0.0,0,141,0.8181
2025-08-28,厦门国金广场,2334.0,2334.0,0.0,2303,0.0,0,1824,0.1807
2025-08-28,厦门高林居住区高林一里 A1-1地块商业中心,230.0,230.0,0.0,39,0.0,0,6,0.1205
2025-08-29,厦门七星大厦,2180.0,2180.0,0.0,394,0.0,0,76,0.3629
2025-08-29,厦门中航城C07,2167.0,2167.0,0.0,1081,0.0,0,155,0.9196
2025-08-29,厦门国金广场,2635.0,2635.0,0.0,2347,0.0,0,1871,0.1844
2025-08-29,厦门高林居住区高林一里 A1-1地块商业中心,139.0,139.0,0.0,44,0.0,0,13,0.0957
2025-08-30,厦门七星大厦,1360.0,1360.0,0.0,224,0.0,0,37,0.2708
2025-08-30,厦门中航城C07,1650.0,1650.0,0.0,1103,0.0,0,196,0.8755
2025-08-30,厦门国金广场,3860.0,3860.0,0.0,1956,0.0,0,1456,0.1592
2025-08-30,厦门高林居住区高林一里 A1-1地块商业中心,155.0,155.0,0.0,26,0.0,0,9,0.0648
2025-08-31,厦门七星大厦,1485.0,1485.0,0.0,252,0.0,0,54,0.2274
2025-08-31,厦门中航城C07,1847.0,1847.0,0.0,1083,0.0,0,194,0.7553
2025-08-31,厦门国金广场,2870.0,2870.0,0.0,1773,0.0,0,1335,0.1429
2025-08-31,厦门高林居住区高林一里 A1-1地块商业中心,105.0,105.0,0.0,30,0.0,0,8,0.0975
2025-09-01,厦门七星大厦,2190.0,2190.0,0.0,387,0.0,0,75,0.3377
2025-09-01,厦门中航城C07,2246.0,2246.0,0.0,1135,0.0,0,133,0.8254
2025-09-01,厦门国金广场,2005.0,2005.0,0.0,2008,0.0,0,1578,0.1769
2025-09-01,厦门高林居住区高林一里 A1-1地块商业中心,221.0,221.0,0.0,57,0.0,0,12,0.118
2025-09-02,厦门七星大厦,1675.0,1675.0,0.0,387,0.0,0,79,0.3232
2025-09-02,厦门中航城C07,1876.0,1876.0,0.0,1082,0.0,0,116,0.7948
2025-09-02,厦门国金广场,1940.0,1940.0,0.0,2025,0.0,0,1593,0.1653
2025-09-02,厦门高林居住区高林一里 A1-1地块商业中心,170.0,170.0,0.0,48,0.0,0,8,0.1523
2025-09-03,厦门七星大厦,1695.0,1695.0,0.0,389,0.0,0,94,0.3037
2025-09-03,厦门中航城C07,1645.0,1645.0,0.0,998,0.0,0,127,0.7494
2025-09-03,厦门国金广场,2237.0,2237.0,0.0,2130,0.0,0,1656,0.1763
2025-09-03,厦门高林居住区高林一里 A1-1地块商业中心,182.0,182.0,0.0,36,0.0,0,7,0.1104
2025-09-04,厦门七星大厦,1800.0,1800.0,0.0,376,0.0,0,75,0.3186
2025-09-04,厦门中航城C07,1621.0,1621.0,0.0,1025,0.0,0,124,0.7816
2025-09-04,厦门国金广场,2135.0,2135.0,0.0,2198,0.0,0,1722,0.1767
2025-09-04,厦门高林居住区高林一里 A1-1地块商业中心,251.0,251.0,0.0,45,0.0,0,14,0.1338
2025-09-05,厦门七星大厦,1903.0,1903.0,0.0,354,0.0,0,73,0.3681
2025-09-05,厦门中航城C07,1967.0,1967.0,0.0,1075,0.0,0,131,0.8875
2025-09-05,厦门国金广场,2385.0,2385.0,0.0,2197,0.0,0,1728,0.1869
2025-09-05,厦门高林居住区高林一里 A1-1地块商业中心,161.0,161.0,0.0,47,0.0,0,14,0.1336
2025-09-06,厦门七星大厦,1435.0,1435.0,0.0,224,0.0,0,51,0.2531
2025-09-06,厦门中航城C07,1771.0,1771.0,0.0,1077,0.0,0,161,0.9219
2025-09-06,厦门国金广场,3175.0,3175.0,0.0,1872,0.0,0,1465,0.1521
2025-09-06,厦门高林居住区高林一里 A1-1地块商业中心,75.0,75.0,0.0,17,0.0,0,3,0.0608
2025-09-07,厦门七星大厦,1355.0,1355.0,0.0,244,0.0,0,57,0.2251
2025-09-07,厦门中航城C07,1627.0,1627.0,0.0,1115,0.0,0,189,0.7735
2025-09-07,厦门国金广场,2813.0,2813.0,0.0,1760,0.0,0,1339,0.1471
2025-09-07,厦门高林居住区高林一里 A1-1地块商业中心,161.0,161.0,0.0,36,0.0,0,9,0.1074
2025-09-08,厦门七星大厦,2290.0,2290.0,0.0,416,0.0,0,91,0.3424
2025-09-08,厦门中航城C07,2229.0,2229.0,0.0,1110,0.0,0,139,0.8177
2025-09-08,厦门国金广场,2135.0,2135.0,0.0,2035,0.0,0,1636,0.1638
2025-09-08,厦门高林居住区高林一里 A1-1地块商业中心,382.0,382.0,0.0,49,0.0,0,8,0.1558
2025-09-09,厦门七星大厦,1820.0,1820.0,0.0,369,0.0,0,74,0.3074
2025-09-09,厦门中航城C07,1949.0,1949.0,0.0,1134,0.0,0,141,0.8182
2025-09-09,厦门国金广场,2458.0,2458.0,0.0,2154,0.0,0,1689,0.1781
2025-09-09,厦门高林居住区高林一里 A1-1地块商业中心,226.0,226.0,0.0,42,0.0,0,7,0.1427
2025-09-10,厦门七星大厦,1740.0,1740.0,0.0,364,0.0,0,85,0.321
2025-09-10,厦门中航城C07,1725.0,1725.0,0.0,1096,0.0,0,190,0.7455
2025-09-10,厦门国金广场,2590.0,2590.0,0.0,2064,0.0,0,1591,0.1904
2025-09-10,厦门高林居住区高林一里 A1-1地块商业中心,198.0,198.0,0.0,48,0.0,0,11,0.1442
2025-09-11,厦门七星大厦,1985.0,1985.0,0.0,356,0.0,0,63,0.3091
2025-09-11,厦门中航城C07,1533.0,1533.0,0.0,1040,0.0,0,132,0.7521
2025-09-11,厦门国金广场,2255.0,2255.0,0.0,2088,0.0,0,1649,0.1647
2025-09-11,厦门高林居住区高林一里 A1-1地块商业中心,172.0,172.0,0.0,39,0.0,0,7,0.1434
2025-09-12,厦门七星大厦,1858.0,1858.0,0.0,373,0.0,0,86,0.3713
2025-09-12,厦门中航城C07,1820.0,1820.0,0.0,1129,0.0,0,131,0.9703
2025-09-12,厦门国金广场,2413.0,2413.0,0.0,2190,0.0,0,1690,0.1908
2025-09-12,厦门高林居住区高林一里 A1-1地块商业中心,154.0,154.0,0.0,50,0.0,0,12,0.1553
2025-09-13,厦门七星大厦,1485.0,1485.0,0.0,251,0.0,0,60,0.2531
2025-09-13,厦门中航城C07,1448.0,1448.0,0.0,1102,0.0,0,176,0.8878
2025-09-13,厦门国金广场,3720.0,3720.0,0.0,1916,0.0,0,1418,0.1559
2025-09-13,厦门高林居住区高林一里 A1-1地块商业中心,189.0,189.0,0.0,28,0.0,0,7,0.0924
2025-09-14,厦门七星大厦,1475.0,1475.0,0.0,256,0.0,0,62,0.1742
2025-09-14,厦门中航城C07,1871.0,1871.0,0.0,1076,0.0,0,209,0.7805
2025-09-14,厦门国金广场,3120.0,3120.0,0.0,1688,0.0,0,1245,0.1347
2025-09-14,厦门高林居住区高林一里 A1-1地块商业中心,92.0,92.0,0.0,24,0.0,0,4,0.089
2025-09-15,厦门七星大厦,1905.0,1905.0,0.0,380,0.0,0,91,0.3512
2025-09-15,厦门中航城C07,2155.0,2155.0,0.0,1085,0.0,0,145,0.8146
2025-09-15,厦门国金广场,2090.0,2090.0,0.0,2209,0.0,0,1749,0.1745
2025-09-15,厦门高林居住区高林一里 A1-1地块商业中心,252.0,252.0,0.0,48,0.0,0,4,0.1775
2025-09-16,厦门七星大厦,2680.0,2680.0,0.0,445,0.0,0,85,0.343
2025-09-16,厦门中航城C07,1766.0,1766.0,0.0,699,0.0,0,133,0.3897
2025-09-16,厦门国金广场,2065.0,2065.0,0.0,2065,0.0,0,1646,0.1634
2025-09-16,厦门高林居住区高林一里 A1-1地块商业中心,229.0,229.0,0.0,51,0.0,0,11,0.1815
2025-09-17,厦门七星大厦,1755.0,1755.0,0.0,370,0.0,0,75,0.3302
2025-09-17,厦门中航城C07,1063.0,1063.0,0.0,934,0.0,0,127,0.7109
2025-09-17,厦门国金广场,2430.0,2430.0,0.0,2153,0.0,0,1683,0.1849
2025-09-17,厦门高林居住区高林一里 A1-1地块商业中心,283.0,283.0,0.0,58,0.0,0,13,0.1835
2025-09-18,厦门七星大厦,1645.0,1645.0,0.0,350,0.0,0,78,0.292
2025-09-18,厦门中航城C07,1634.0,1634.0,0.0,1051,0.0,0,136,0.796
2025-09-18,厦门国金广场,2620.0,2620.0,0.0,2206,0.0,0,1736,0.1769
2025-09-18,厦门高林居住区高林一里 A1-1地块商业中心,208.0,208.0,0.0,58,0.0,0,13,0.2039
2025-09-19,厦门七星大厦,2040.0,2040.0,0.0,380,0.0,0,86,0.3865
2025-09-19,厦门中航城C07,1691.0,1691.0,0.0,1177,0.0,0,160,0.9192
2025-09-19,厦门国金广场,2495.0,2495.0,0.0,2310,0.0,0,1828,0.1868
2025-09-19,厦门高林居住区高林一里 A1-1地块商业中心,259.0,259.0,0.0,53,0.0,0,12,0.2122
2025-09-20,厦门七星大厦,1560.0,1560.0,0.0,259,0.0,0,58,0.283
2025-09-20,厦门中航城C07,1580.0,1580.0,0.0,1075,0.0,0,146,0.9005
2025-09-20,厦门国金广场,3439.0,3439.0,0.0,1862,0.0,0,1429,0.1346
2025-09-20,厦门高林居住区高林一里 A1-1地块商业中心,202.0,202.0,0.0,32,0.0,0,8,0.1374
2025-09-21,厦门七星大厦,1850.0,1850.0,0.0,283,0.0,0,60,0.2041
2025-09-21,厦门中航城C07,2036.0,2036.0,0.0,1070,0.0,0,160,0.7742
2025-09-21,厦门国金广场,3218.0,3218.0,0.0,1864,0.0,0,1389,0.1537
2025-09-21,厦门高林居住区高林一里 A1-1地块商业中心,186.0,186.0,0.0,35,0.0,0,11,0.1099
2025-09-22,厦门七星大厦,2325.0,2325.0,0.0,416,0.0,0,86,0.3782
2025-09-22,厦门中航城C07,1940.0,1940.0,0.0,1045,0.0,0,141,0.7749
2025-09-22,厦门国金广场,2008.0,2008.0,0.0,2028,0.0,0,1592,0.1818
2025-09-22,厦门高林居住区高林一里 A1-1地块商业中心,213.0,213.0,0.0,61,0.0,0,10,0.189
2025-09-23,厦门七星大厦,2265.0,2265.0,0.0,434,0.0,0,84,0.3497
2025-09-23,厦门中航城C07,1493.0,1493.0,0.0,1054,0.0,0,129,0.7792
2025-09-23,厦门国金广场,2250.0,2250.0,0.0,2145,0.0,0,1678,0.1705
2025-09-23,厦门高林居住区高林一里 A1-1地块商业中心,248.0,248.0,0.0,55,0.0,0,7,0.1725
2025-09-24,厦门七星大厦,2610.0,2610.0,0.0,422,0.0,0,93,0.3425
2025-09-24,厦门中航城C07,1351.0,1351.0,0.0,1110,0.0,0,137,0.8002
2025-09-24,厦门国金广场,2345.0,2345.0,0.0,2210,0.0,0,1773,0.1722
2025-09-24,厦门高林居住区高林一里 A1-1地块商业中心,331.0,331.0,0.0,65,0.0,0,12,0.217
2025-09-25,厦门七星大厦,1695.0,1695.0,0.0,392,0.0,0,94,0.3225
2025-09-25,厦门中航城C07,1814.0,1814.0,0.0,1090,0.0,0,136,0.7891
2025-09-25,厦门国金广场,2435.0,2435.0,0.0,2201,0.0053,0,1724,0.1883
2025-09-25,厦门高林居住区高林一里 A1-1地块商业中心,340.0,340.0,0.0,63,0.0,0,10,0.176
2025-09-26,厦门七星大厦,2320.0,2320.0,0.0,410,0.0,0,101,0.3764
2025-09-26,厦门中航城C07,1935.0,1935.0,0.0,1092,0.0,0,170,0.8605
2025-09-26,厦门国金广场,2699.0,2699.0,0.0,2334,0.0,0,1808,0.1991
2025-09-26,厦门高林居住区高林一里 A1-1地块商业中心,169.0,169.0,0.0,40,0.0,0,5,0.1583
2025-09-27,厦门七星大厦,1565.0,1565.0,0.0,271,0.0,0,57,0.2405
2025-09-27,厦门中航城C07,1586.0,1586.0,0.0,1074,0.0,0,141,0.8231
2025-09-27,厦门国金广场,3595.0,3595.0,0.0,1872,0.0,0,1416,0.145
2025-09-27,厦门高林居住区高林一里 A1-1地块商业中心,77.0,77.0,0.0,38,0.0,0,11,0.1117
2025-09-28,厦门七星大厦,2395.0,2395.0,0.0,408,0.0,0,101,0.3469
2025-09-28,厦门中航城C07,1906.0,1906.0,0.0,1111,0.0,0,151,0.7919
2025-09-28,厦门国金广场,2890.0,2890.0,0.0,2401,0.0,0,1894,0.1832
2025-09-28,厦门高林居住区高林一里 A1-1地块商业中心,286.0,286.0,0.0,60,0.0,0,11,0.2033
2025-09-29,厦门七星大厦,2155.0,2155.0,0.0,422,0.0,0,95,0.3539
2025-09-29,厦门中航城C07,1737.0,1737.0,0.0,1102,0.0,0,135,0.7955
2025-09-29,厦门国金广场,2640.0,2640.0,0.0,2217,0.0,0,1707,0.1762
2025-09-29,厦门高林居住区高林一里 A1-1地块商业中心,185.0,185.0,0.0,51,0.0,0,10,0.1635
2025-09-30,厦门七星大厦,2255.0,2255.0,0.0,413,0.0,0,95,0.3695
2025-09-30,厦门中航城C07,1846.0,1846.0,0.0,1204,0.0,0,176,0.9396
2025-09-30,厦门国金广场,3300.0,3300.0,0.0,2591,0.0,0,2027,0.2054
2025-09-30,厦门高林居住区高林一里 A1-1地块商业中心,247.0,247.0,0.0,54,0.0,0,12,0.1715
2025-10-01,厦门七星大厦,960.0,960.0,0.0,189,0.0,0,38,0.1779
2025-10-01,厦门中航城C07,1245.0,1245.0,0.0,723,0.0,0,104,0.6142
2025-10-01,厦门国金广场,1755.0,1755.0,0.0,1449,0.0,0,1122,0.1075
2025-10-01,厦门高林居住区高林一里 A1-1地块商业中心,136.0,136.0,0.0,26,0.0,0,5,0.1115
2025-10-02,厦门七星大厦,868.0,868.0,0.0,155,0.0,0,46,0.1346
2025-10-02,厦门中航城C07,1061.0,1061.0,0.0,608,0.0,0,79,0.5187
2025-10-02,厦门国金广场,995.0,995.0,0.0,1207,0.0,0,969,0.0875
2025-10-02,厦门高林居住区高林一里 A1-1地块商业中心,106.0,106.0,0.0,11,0.0,0,1,0.0485
2025-10-03,厦门七星大厦,1040.0,1040.0,0.0,152,0.0,0,39,0.1275
2025-10-03,厦门中航城C07,899.0,899.0,0.0,561,0.0,0,83,0.4944
2025-10-03,厦门国金广场,1040.0,1040.0,0.0,1165,0.0,0,922,0.1037
2025-10-03,厦门高林居住区高林一里 A1-1地块商业中心,10.0,10.0,0.0,15,0.0,0,3,0.0776
2025-10-04,厦门七星大厦,785.0,785.0,0.0,145,0.0,0,38,0.1249
2025-10-04,厦门中航城C07,943.0,943.0,0.0,592,0.0,0,81,0.4855
2025-10-04,厦门国金广场,1475.0,1475.0,0.0,1239,0.0,0,999,0.0916
2025-10-04,厦门高林居住区高林一里 A1-1地块商业中心,93.0,93.0,0.0,12,0.0,0,1,0.0476
2025-10-05,厦门七星大厦,1015.0,1015.0,0.0,178,0.0,0,56,0.1345
2025-10-05,厦门中航城C07,947.0,947.0,0.0,647,0.0,0,83,0.5778
2025-10-05,厦门国金广场,1345.0,1345.0,0.0,1206,0.0,0,937,0.1027
2025-10-05,厦门高林居住区高林一里 A1-1地块商业中心,40.0,40.0,0.0,11,0.0,0,2,0.0417
2025-10-06,厦门七星大厦,875.0,875.0,0.0,161,0.0,0,40,0.1536
2025-10-06,厦门中航城C07,786.0,786.0,0.0,685,0.0,0,93,0.6206
2025-10-06,厦门国金广场,1205.0,1205.0,0.0,1110,0.0,0,888,0.083
2025-10-06,厦门高林居住区高林一里 A1-1地块商业中心,225.0,225.0,0.0,17,0.0,0,3,0.0668
2025-10-07,厦门七星大厦,1399.0,1399.0,0.0,212,0.0,0,43,0.2252
2025-10-07,厦门中航城C07,979.0,979.0,0.0,916,0.0,0,121,0.8157
2025-10-07,厦门国金广场,2443.0,2443.0,0.0,1488,0.0,0,1142,0.1298
2025-10-07,厦门高林居住区高林一里 A1-1地块商业中心,93.0,93.0,0.0,30,0.0,0,8,0.1143
2025-10-08,厦门七星大厦,1345.0,1345.0,0.0,261,0.0,0,57,0.247
2025-10-08,厦门中航城C07,1669.0,1669.0,0.0,985,0.0,0,122,0.7934
2025-10-08,厦门国金广场,2010.0,2010.0,0.0,1478,0.0,0,1159,0.1151
2025-10-08,厦门高林居住区高林一里 A1-1地块商业中心,102.0,102.0,0.0,32,0.0,0,6,0.1171
2025-10-09,厦门七星大厦,2655.0,2655.0,0.0,422,0.0,0,89,0.3464
2025-10-09,厦门中航城C07,1577.0,1577.0,0.0,1078,0.0,0,138,0.8177
2025-10-09,厦门国金广场,2175.0,2175.0,0.0,2146,0.0,0,1676,0.1877
2025-10-09,厦门高林居住区高林一里 A1-1地块商业中心,300.0,300.0,0.0,63,0.0,0,9,0.203
2025-10-10,厦门七星大厦,2055.0,2055.0,0.0,410,0.0,0,85,0.3411
2025-10-10,厦门中航城C07,1550.0,1550.0,0.0,1009,0.0,0,128,0.7748
2025-10-10,厦门国金广场,2285.0,2285.0,0.0,2105,0.0,0,1642,0.1823
2025-10-10,厦门高林居住区高林一里 A1-1地块商业中心,238.0,238.0,0.0,57,0.0,0,10,0.1893
2025-10-11,厦门七星大厦,2412.0,2412.0,0.0,408,0.0,0,71,0.4036
2025-10-11,厦门中航城C07,1348.0,1348.0,0.0,1021,0.0,0,107,0.9539
2025-10-11,厦门国金广场,2720.0,2720.0,0.0,2193,0.0,0,1684,0.1988
2025-10-11,厦门高林居住区高林一里 A1-1地块商业中心,251.0,251.0,0.0,61,0.0,0,11,0.2299
2025-10-12,厦门七星大厦,1720.0,1720.0,0.0,255,0.0,0,48,0.2008
2025-10-12,厦门中航城C07,1452.0,1452.0,0.0,971,0.0,0,110,0.7309
2025-10-12,厦门国金广场,3148.0,3148.0,0.0,1796,0.0,0,1327,0.1373
2025-10-12,厦门高林居住区高林一里 A1-1地块商业中心,173.0,173.0,0.0,32,0.0,0,4,0.1296
2025-10-13,厦门七星大厦,2575.0,2575.0,0.0,412,0.0,0,63,0.3481
2025-10-13,厦门中航城C07,1678.0,1678.0,0.0,1016,0.0,0,88,0.7805
2025-10-13,厦门国金广场,2405.0,2405.0,0.0,2307,0.0,0,1804,0.1956
2025-10-13,厦门高林居住区高林一里 A1-1地块商业中心,129.0,129.0,0.0,61,0.0,0,11,0.1925
2025-10-14,厦门七星大厦,2135.0,2135.0,0.0,408,0.0,0,77,0.3361
2025-10-14,厦门中航城C07,1589.0,1589.0,0.0,1003,0.0,0,102,0.7627
2025-10-14,厦门国金广场,2455.0,2455.0,0.0,2178,0.0,0,1695,0.1941
2025-10-14,厦门高林居住区高林一里 A1-1地块商业中心,128.0,128.0,0.0,62,0.0,0,11,0.2091
2025-10-15,厦门七星大厦,2030.0,2030.0,0.0,362,0.0,0,66,0.3208
2025-10-15,厦门中航城C07,1719.0,1719.0,0.0,1045,0.0,0,125,0.7993
2025-10-15,厦门国金广场,2540.0,2540.0,0.0,2285,0.0,0,1776,0.2055
2025-10-15,厦门高林居住区高林一里 A1-1地块商业中心,164.0,164.0,0.0,54,0.0,0,11,0.1658
2025-10-16,厦门七星大厦,2005.0,2005.0,0.0,371,0.0,0,73,0.3079
2025-10-16,厦门中航城C07,1421.0,1421.0,0.0,1001,0.0,0,120,0.7622
2025-10-16,厦门国金广场,2660.0,2660.0,0.0,2299,0.0,0,1777,0.1835
2025-10-16,厦门高林居住区高林一里 A1-1地块商业中心,159.0,159.0,0.0,51,0.0,0,8,0.187
2025-10-17,厦门七星大厦,2015.0,2015.0,0.0,372,0.0,0,85,0.3536
2025-10-17,厦门中航城C07,1839.0,1839.0,0.0,1073,0.0,0,102,0.9268
2025-10-17,厦门国金广场,2708.0,2708.0,0.0,2312,0.0,0,1813,0.1959
2025-10-17,厦门高林居住区高林一里 A1-1地块商业中心,122.0,122.0,0.0,65,0.0,0,12,0.2427
2025-10-18,厦门七星大厦,2025.0,2025.0,0.0,283,0.0,0,56,0.2666
2025-10-18,厦门中航城C07,1549.0,1549.0,0.0,1061,0.0,0,144,0.8976
2025-10-18,厦门国金广场,2665.0,2665.0,0.0,1877,0.0,0,1443,0.1379
2025-10-18,厦门高林居住区高林一里 A1-1地块商业中心,118.0,118.0,0.0,30,0.0,0,5,0.1274
2025-10-19,厦门七星大厦,1580.0,1580.0,0.0,253,0.0,0,61,0.2019
2025-10-19,厦门中航城C07,1749.0,1749.0,0.0,1041,0.0,0,157,0.7799
2025-10-19,厦门国金广场,2995.0,2995.0,0.0,1784,0.0,0,1363,0.1406
2025-10-19,厦门高林居住区高林一里 A1-1地块商业中心,190.0,190.0,0.0,34,0.0,0,2,0.1759
2025-10-20,厦门七星大厦,2278.0,2278.0,0.0,388,0.0,0,68,0.3429
2025-10-20,厦门中航城C07,2093.0,2093.0,0.0,1088,0.0,0,110,0.8155
2025-10-20,厦门国金广场,2480.0,2480.0,0.0,2175,0.0,0,1698,0.2112
2025-10-20,厦门高林居住区高林一里 A1-1地块商业中心,264.0,264.0,0.0,57,0.0,0,8,0.1901
2025-10-21,厦门七星大厦,2225.0,2225.0,0.0,398,0.0,0,94,0.328
2025-10-21,厦门中航城C07,1764.0,1764.0,0.0,1093,0.0,0,126,0.8107
2025-10-21,厦门国金广场,2280.0,2280.0,0.0,2076,0.0,0,1666,0.1756
2025-10-21,厦门高林居住区高林一里 A1-1地块商业中心,127.0,127.0,0.0,57,0.0,0,11,0.1927
2025-10-22,厦门七星大厦,2620.0,2620.0,0.0,400,0.0,0,69,0.3439
2025-10-22,厦门中航城C07,1682.0,1682.0,0.0,1045,0.0,0,119,0.7833
2025-10-22,厦门国金广场,2095.0,2095.0,0.0,2142,0.0,0,1708,0.1771
